name,vault_address,leader,tvl,apr,followers,created_at,is_closed,raw_has_description,pnl_day_last,pnl_week_last,pnl_month_last,pnl_all_time_last,pnl_all_time_max_dd,pnl_all_time_stability,pnl_obs_count,score_apr,score_tvl,score_followers,score_pnl_all,score_drawdown,score_stability,score_data_quality,closed_penalty,composite_score,rank,snapshot_ts_utc
haerin capital llc,0x38d7165450a497f37f01a61a6b603cf0d17c052b,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,1121.021408,0.0,,2025-02-06T03:20:09.764000+00:00,False,False,0.0,0.0,0.0,676.501408,-512.362495,279.81987797696854,50,0.47988911838243287,0.05968040004348299,0.0,0.08022611153386237,0.6405044026524622,0.6694205891944777,0.28035656049570606,0.0,0.3195628971528526,76,2026-03-07T21:46:50.299845+00:00
500 to 1M,0x3bd6460a3782a80fa9331e65e4c2952795a86228,0xfdfb306dbff80664bd1f61699089ddead7d7dbb9,100422.239551,12.05323102825922,,2024-09-19T16:53:32.635000+00:00,False,False,-7483.360051,50322.239547,50322.239547,35008.939551,-15361.587081,15900.182012561989,48,0.0002174149364061311,0.008696597456245243,0.0,0.015436460484835308,0.9164039569518426,0.9570605500597891,0.8910751168605283,0.0,0.31856476494480623,77,2026-03-07T21:46:50.299845+00:00
do we have edge?,0x89aa708dfe1054a6de92ca89c0ecff387905ee0d,0xa75cdf956d3bf49b7e073ef330394665abd34c16,1268.82896,0.0,,2025-01-10T03:50:08.385000+00:00,False,False,0.0,0.0,0.0,268.82896,-52.630099,62.56804910319775,49,0.47988911838243287,0.05815849548864007,0.0,0.10783780845744102,0.41167518208500925,0.49342319817371455,0.6271333840634852,0.0,0.3177296939390646,78,2026-03-07T21:46:50.299845+00:00
R-1,0x77a0f8bae276f489f0f7cc2752322805317dcbb1,0x8ee071baaff1dc9cf19b140f47853c684d495ed4,60114.16179,0.7083641186932904,,2025-12-28T08:32:29.305000+00:00,False,False,67.339252,5325.119938,3350.762918,1114.16179,-4967.407997,2104.399543446623,48,0.01565387542124144,0.010653331883900424,0.0,0.06859441243613436,0.8460702250244592,0.8582454614632026,0.8910751168605283,0.0,0.3159804919507061,79,2026-03-07T21:46:50.299845+00:00
BTCbotic,0x86b41571425e833968778ece4e8a4d89d67c69b3,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,2398.113087,0.0,,2025-09-12T16:43:25.157000+00:00,False,False,0.0,0.0,0.0,388.243087,-25.101575999999966,103.54720604985187,49,0.47988911838243287,0.04674421132731819,0.0,0.0971844765735406,0.37536688770518534,0.5452766605065767,0.6271333840634852,0.0,0.31273656227455554,80,2026-03-07T21:46:50.299845+00:00
Gucky_4coin_2dot5x,0x73f6553d3a6b570ab37957b32a75c7fc0ebff6e9,0x146d21473dbd19fa18bd1b41aa4712ea2cd8a1de,6554.525379,0.5923196119693963,,2025-01-17T17:30:51.883000+00:00,False,False,0.0,-0.655018,393.554471,15.495379,-4084.743035,1433.780689548342,49,0.018262854658115012,0.030655506033264484,0.0,0.18295466898575932,0.8304163496032178,0.8278073703663442,0.6271333840634852,0.0,0.31176066568500527,81,2026-03-07T21:46:50.299845+00:00
Shorting,0xf0286a17a720c260c53119757166a4358ab3e422,0xf3cac0bde469b42a349ed0ce994a90e7c4a2c606,17756.658618,0.0,,2024-06-29T01:58:11.960000+00:00,False,False,0.0,0.0,0.0,208691.928618,-0.006626999995205551,62607.58079440003,49,0.47988911838243287,0.019349929340145667,0.0,0.004130883791716491,0.2540493531905642,0.9852157843243831,0.6271333840634852,0.0,0.30943580824002614,82,2026-03-07T21:46:50.299845+00:00
[QR] I-3XAPEX20 VTF (INVERSE LEVERAGE INDEX/ETF),0xccbd99f3948e7413ebdc3a6eb2d0cc04321d8bec,0x4f15882ffb864e38b239c10bf7c8e99873c37c72,1847.989438,0.0,,2024-11-25T07:42:38.105000+00:00,False,False,0.0,0.0,0.0,837.829438,-2.544585999999981,182.74912122499939,49,0.47988911838243287,0.05283182954668986,0.0,0.07544298293292749,0.3181867594303729,0.6166974671159908,0.6271333840634852,0.0,0.30773601873721457,83,2026-03-07T21:46:50.299845+00:00
ChanLun Delta Neutral Vault,0xa152d6bed00ba8132c23d33ce5ac32d749ab7cdb,0xe5417cbec1d9d3cdbf53e37eaf1b9529900c274b,10669.221878,1.0285113551158986,,2025-08-15T05:35:33.736000+00:00,False,False,91.614764,183.590416,2454.046549,586.261878,-2692.05646,860.2824995145987,48,0.011414284161321883,0.02391564300467442,0.0,0.08500924013479726,0.7963909120556583,0.781171866507229,0.8910751168605283,0.0,0.3076791943788356,84,2026-03-07T21:46:50.299845+00:00
WDA | MCLS,0x73e5c11a8a9820afb1a25aa89787ba025b84e60e,0x7ab9d12f35de442a5c88687883691fb387e8e4aa,28849.739926,0.5101049060735605,,2025-03-14T21:22:29.463000+00:00,False,False,69.30465,32.455391,1237.581595,6053.569926,-2940.872813,2261.1150838628214,48,0.02000217414936406,0.0160887052940537,0.0,0.03576475703880857,0.8028046526796391,0.8636808348733558,0.8910751168605283,0.0,0.30521351135004793,85,2026-03-07T21:46:50.299845+00:00
Cash Barracuda,0x3d1a723e27f622a968b31beb53a412ef34e9184a,0xdeba95d8c12173c599cb80671750d37e3dd112d0,1083.607636,0.0,,2025-08-06T11:05:57.139000+00:00,False,False,0.0,0.0,0.0,33.607636,-10.034775000000003,12.266631195861935,49,0.47988911838243287,0.06055005978910751,0.0,0.1653440591368627,0.3464507011631699,0.30188063919991304,0.6271333840634852,0.0,0.3049812726679778,86,2026-03-07T21:46:50.299845+00:00
DSV,0x7134175861043316e15465c73374518bfe78ee50,0x6bc241d88994c48f8af241b7f36d07dae902eafc,1000.12747,0.0,,2025-07-21T19:07:21.128000+00:00,False,False,0.0,0.0,0.0,0.12747,0.0,0.038241000000000004,48,0.47988911838243287,0.06272420915316883,0.0,0.22035003804761388,0.08756386563756931,0.1650179367322535,0.8910751168605283,0.0,0.3001759084485468,87,2026-03-07T21:46:50.299845+00:00
